,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
262,18,21,2.6662211894290522e-05,S,9.772056586143663e-08,16,7.475776510545984e-05,N,4.089616015626185e-14,67
263,22,25,5.722300671501257e-12,),2.128055327441092e-12,16,0.9945483803749084,N,7.019455546333764e-13,67
264,33,38,4.050851930514909e-05,C,1.6754827925069549e-07,16,0.9578930735588074,N,6.018707665589318e-08,67
265,40,42,0.1360483467578888,C,0.0008222149917855859,40,0.1360483467578888,(,0.0,67
266,10,17,0.0015656185569241643,C,0.0005850911256857216,15,0.35108134150505066,O,0.3874150514602661,68
267,25,29,0.00013583833060692996,C,5.992535989207681e-06,27,0.0002747560210991651,=,0.0003761175030376762,68
268,6,8,1.0476342140464112e-05,N,0.0001565885468153283,4,0.000173231223016046,N,0.0,69
269,16,18,0.004487392958253622,C,7.473547611880349e-06,16,0.004487392958253622,(,0.0,69
270,19,21,0.021081216633319855,),0.09123077243566513,16,0.32021787762641907,(,0.0,69
271,14,23,1.6170073649846017e-05,C,1.1365533509888337e-06,18,0.9608602523803711,),0.9979234933853149,69
272,26,29,2.675038246469086e-10,C,1.0942303920596919e-12,26,2.675038246469086e-10,(,4.389047719016714e-12,69
273,34,37,2.3200871088137516e-14,C,1.9601543068667243e-15,35,1.0830034785636045e-12,=,1.0830034785636045e-12,69
274,15,17,0.06990956515073776,C,1.7432370441383682e-05,10,0.629349946975708,C,0.0,70
275,13,19,0.00011564929445739836,N,4.8871952458284795e-05,13,0.00011564929445739836,(,1.5740104572614655e-05,70
276,21,24,6.531002910825296e-22,S,1.1210094349974296e-18,20,1.1210094349974296e-18,S,2.756488893209918e-23,70
277,25,28,3.840377030428499e-05,),5.22607151651755e-05,1,0.17110326886177063,C,0.00017152729560621083,70
278,36,41,3.8805192161817104e-05,C,8.391879191549378e-07,15,0.6159718036651611,(,2.864465568563901e-05,70
279,5,7,4.963250788136975e-08,C,2.584119647508487e-05,4,2.584119647508487e-05,C,0.0,71
280,17,20,0.0018938102293759584,C,0.0011650302913039923,15,0.31253862380981445,N,5.4992862715153024e-05,71
281,23,26,1.8671700672712177e-05,N,0.0014229235239326954,20,0.5798674821853638,),2.385859565467996e-10,71
282,32,34,1.236767981274154e-30,C,6.144693766064323e-41,26,1.0,),0.0,71
283,5,8,2.1147157968840055e-15,C,2.2273131041723813e-16,3,1.1644940220434385e-11,N,3.2583254721581375e-15,72
284,16,21,0.0006244898540899158,C,0.000433609209721908,19,0.01118201669305563,C,0.011815355159342289,72
285,25,28,4.226947930874303e-05,C,1.00421411843854e-05,21,0.0006019211723469198,),5.5095948482630774e-05,72
286,31,34,0.122728131711483,C,4.5039854740025476e-05,3,0.8301956057548523,N,1.1369474250955136e-09,72
287,3,5,1.440276121023737e-13,C,2.4631066287832362e-17,1,1.4860728647647647e-08,F,0.0,73
288,15,21,0.0,C,0.0,19,1.461638796588183e-38,1,1.461638796588183e-38,73
289,25,28,1.0911792358569983e-08,S,1.6056558860277903e-10,26,2.217970163087557e-08,=,2.217970163087557e-08,73
290,29,32,0.0021963194012641907,),0.00048118969425559044,30,0.003370960708707571,=,0.003370960708707571,73
291,21,24,0.0,C,0.0,17,1.0,2,0.0,74
292,32,34,8.033768691528137e-14,C,1.6448659857673346e-14,18,0.5870521068572998,N,0.0,74
293,39,41,6.903767861988049e-36,C,3.5232480920133996e-29,28,0.8611159920692444,O,0.0,74
294,16,19,0.0036165916826575994,N,0.00028655867208726704,16,0.0036165916826575994,(,0.0005096239619888365,75
295,21,24,2.475664651058196e-08,C,1.7069562829874485e-07,20,1.7069562829874485e-07,C,1.3619603222991827e-08,75
296,30,33,4.0786002131198984e-08,C,8.760887848513477e-12,30,4.0786002131198984e-08,(,1.9057464495375598e-09,75
297,14,22,0.9999938011169434,1,2.8124111395300133e-07,14,0.9999938011169434,(,5.128905300466613e-08,76
298,24,27,7.286771394135754e-16,C,2.3626379995014845e-16,24,7.286771394135754e-16,(,4.779073179065458e-16,76
299,31,34,2.7183828521515352e-08,C,1.932247641889262e-06,32,0.00020068469166290015,=,0.00020068469166290015,76
300,11,14,7.536046950917807e-07,C,1.0116392559211818e-06,7,0.001013438799418509,C,3.03677921920098e-07,77
301,22,27,0.0007205318543128669,C,0.0011535069206729531,19,0.8756371140480042,C,3.8379445754799235e-07,77
302,30,33,5.9538143304394e-09,C,3.74711199568889e-12,31,1.6244110057073158e-08,=,1.6244110057073158e-08,77
303,4,7,1.3311513669123087e-07,C,1.6613973530255066e-09,4,1.3311513669123087e-07,(,2.3461712572725446e-08,78
304,15,21,0.0,C,0.0,0,0.0,<bos>,0.0,78
305,24,27,6.677622081951995e-07,C,1.4465541653407854e-06,20,0.0005018424708396196,Cl,1.8799252075041295e-06,78
306,35,38,4.909366069227872e-08,C,3.8109657651830275e-09,36,0.9997487664222717,S,0.9997487664222717,78
307,11,15,0.30157271027565,C,0.6552206873893738,10,0.6552206873893738,C,5.1601495215436444e-05,79
308,19,22,2.6171262490493064e-08,C,8.367455173186045e-09,17,7.606857366226905e-07,N,5.324971574793835e-09,79
309,31,36,0.06983403116464615,C,0.0017720666946843266,22,0.20471155643463135,),0.08906272053718567,79
310,17,20,2.85197643279389e-10,C,2.0803769373856085e-08,14,0.9821948409080505,C,1.0050848059373323e-14,80
311,29,34,4.790895850091955e-24,C,1.994097802186901e-31,17,0.9941682815551758,(,1.3787207434676156e-39,80
312,36,38,4.988625833334492e-35,S,3.4141637208898604e-30,17,0.934171199798584,(,0.0,80
313,39,42,5.681665626866561e-08,),1.7586467038199771e-06,38,1.7586467038199771e-06,),2.6398916475045553e-07,80
314,14,18,8.802338561508805e-05,C,0.005456617102026939,2,0.19092538952827454,O,1.740666107252764e-06,81
315,20,23,1.4136298908108755e-41,C,2.059908742557481e-43,21,3.573278573903911e-37,=,3.573278573903911e-37,81
316,27,29,0.0002014747733483091,C,0.01389679592102766,2,0.6324685215950012,O,0.0,81
317,16,19,7.02349343709662e-15,C,1.8515690964508813e-19,16,7.02349343709662e-15,(,4.31039079110834e-16,82
318,14,22,2.29799557160959e-08,C,2.874205762282145e-09,20,0.9836410880088806,N,0.9836411476135254,82
319,25,28,1.670977470432343e-15,C,1.5123518104550172e-15,20,0.9928920269012451,N,4.59033094501115e-16,82
320,36,38,0.0032915095798671246,C,1.5190409693999207e-13,28,0.7620136737823486,),0.0,82
321,13,16,0.00010716807446442544,S,0.0023505697026848793,12,0.0023505697026848793,S,5.537290803658834e-07,83
322,17,20,5.559850819736312e-07,),3.533703818447975e-08,12,0.17605163156986237,S,2.09369227377465e-06,83
323,27,32,1.8470518178892894e-20,C,1.0911733057602483e-21,20,0.9991832375526428,),9.760446480893378e-22,83
324,34,37,5.574821375019001e-18,C,3.6059974621847734e-19,23,0.994662344455719,=,1.1678425401238038e-17,83
325,7,13,1.3203460572642479e-21,C,2.8774964927979924e-27,8,1.2372511869196412e-12,S,1.2685990495933663e-12,84
326,15,18,2.756992930573955e-31,C,1.1992563578670976e-30,16,1.256554225954074e-25,=,1.256554225954074e-25,84
327,28,33,0.9887513518333435,C,3.805967207881622e-05,28,0.9887513518333435,(,7.122525857994333e-05,84
328,4,6,0.011001846753060818,S,0.00811892468482256,4,0.011001846753060818,(,0.0,85
329,7,10,2.6696723580243997e-05,),8.543443982489407e-06,8,0.0004323442408349365,=,0.0004323442408349365,85
330,15,18,1.8323122276342474e-05,C,0.00012684427201747894,13,0.0019274794030934572,N,0.0001426281814929098,85
331,25,29,3.429786232800325e-09,C,8.968005504872423e-11,23,0.9604262709617615,O,6.732040702672748e-08,85
332,12,16,5.017309740651399e-05,C,7.371615851070601e-08,9,0.5402701497077942,N,9.400974931850214e-08,86
333,28,32,0.00029022875241935253,C,4.454786799862331e-12,21,0.5971335768699646,1,2.9725306826041664e-21,86
334,5,7,0.038788024336099625,N,0.3243175148963928,4,0.3243175148963928,N,0.0,87
335,17,20,1.9287326776342e-35,C,2.5105764086991026e-27,14,0.9903362989425659,C,3.355019611852692e-39,87
336,26,30,0.0,C,0.0,14,0.9999545812606812,C,0.0,87
337,11,16,0.05210810527205467,C,0.026329834014177322,3,0.21630433201789856,O,0.1201758086681366,88
338,19,22,4.224047245315887e-08,C,1.9516907534544714e-10,19,4.224047245315887e-08,(,4.679506226956676e-10,88
339,31,35,0.016186967492103577,C,0.0016136005287989974,27,0.5521406531333923,C,0.00010701353312470019,88
340,38,40,9.083510832397224e-08,C,4.122555097296754e-08,28,0.6101799607276917,=,0.0,88
341,9,15,3.3749500757023614e-31,C,2.2795623530710326e-35,13,2.6116515577493864e-17,1,2.6116576788859193e-17,89
342,22,25,4.763908805216488e-07,C,2.040132187630661e-07,14,1.1857912795676384e-05,F,1.1549767009455536e-07,89
343,28,32,0.02131514437496662,C,0.010796700604259968,25,0.11779583990573883,),0.012086652219295502,89
344,11,13,7.126923051714584e-09,C,3.538683790438313e-09,2,0.726291835308075,#,0.0,90
345,15,20,4.335025262071574e-15,C,9.60058310583505e-17,8,0.9999687671661377,N,1.0840429031863663e-12,90
346,24,27,1.007022959639918e-33,C,1.098740263514354e-33,25,4.592071322117776e-28,=,4.592071322117776e-28,90
347,32,35,6.712567439693552e-20,C,4.150756114541874e-22,33,2.9472652020417514e-18,=,2.9472652020417514e-18,90
348,6,8,0.416817307472229,N,0.022396886721253395,6,0.416817307472229,(,0.0,91
349,19,25,1.9808682064242526e-16,C,7.352045341237946e-16,11,0.9997779726982117,O,6.164451780792823e-24,91
350,28,31,6.2185027187939286e-21,S,1.068256404214373e-21,17,0.7197912335395813,C,1.7631183857741278e-22,91
351,32,35,2.1885695607389797e-18,),1.7477699495437524e-19,17,0.7313259840011597,C,1.8712178671732834e-19,91
352,41,43,0.5054088234901428,C,6.68524247631364e-16,41,0.5054088234901428,(,0.0,91
353,18,21,0.0,C,0.0,11,0.5450294613838196,1,0.0,92
354,24,29,6.0714805578954145e-12,N,3.6624130395068732e-09,13,0.002950777066871524,1,9.856533367269549e-10,92
355,15,18,9.95181233190564e-16,C,5.830820436316786e-19,16,0.9999876022338867,O,0.9999876022338867,93
356,20,23,1.3604245729936792e-08,C,8.3732561506622e-07,19,8.3732561506622e-07,C,3.589373590018319e-11,93
357,34,38,5.90061243681099e-14,C,5.987298270301984e-28,31,0.8088990449905396,=,0.0,93
358,42,44,0.0,C,0.0,0,0.0,<bos>,0.0,93
359,15,19,2.489718500808813e-11,C,1.1084659232163396e-11,5,0.00015907743363641202,S,1.1471509298033311e-09,94
360,21,24,2.2160638949381865e-26,C,7.345286034119804e-26,5,3.8789427141979905e-18,S,9.613299347080309e-26,94
361,33,36,1.5561861800961196e-05,C,1.3735389359226247e-07,34,0.990750253200531,S,0.990750253200531,94
362,18,24,0.0013025429798290133,N,0.0006971262628212571,21,0.31772515177726746,1,0.32376620173454285,95
363,26,29,6.260933792459114e-22,C,2.9104988332713593e-19,15,0.8025924563407898,C,6.101751380551866e-23,95
364,37,43,3.688133826118545e-11,C,6.570602894238886e-13,41,5.208508277454449e-11,=,1.0353863599821267e-10,95
365,4,7,0.014079137705266476,S,0.0062612509354949,4,0.014079137705266476,(,0.002018965082243085,96
366,8,11,8.536859968444332e-05,),3.2450691378471674e-07,2,0.0001732671371428296,N,9.572874114383012e-05,96
367,19,24,2.1957266653771512e-05,C,8.879667348082876e-07,3,0.9734994769096375,S,8.47223091682281e-09,96
368,26,29,3.300416895117588e-17,C,3.452161979078553e-18,3,1.2915712770122934e-11,S,8.560630463909702e-17,96
369,31,33,0.1622503250837326,N,0.07384742796421051,31,0.1622503250837326,(,0.0,96
370,35,37,0.0007124184048734605,C,1.3005128494114615e-05,19,0.4337044954299927,(,0.0,96
371,40,42,7.107759239304793e-15,C,6.036468107595283e-07,19,0.4079679250717163,(,0.0,96
372,17,21,8.252854968304746e-06,C,7.708287341756659e-08,18,0.0569596141576767,N,0.056959882378578186,97
373,24,27,2.3350995388621373e-27,C,2.819406160481147e-29,21,2.3016887372985008e-26,),1.5568576696866798e-29,97
374,35,39,0.519413411617279,C,0.03429354727268219,35,0.519413411617279,(,0.12041375041007996,97
375,41,43,0.0,C,0.0,0,0.0,<bos>,0.0,97
376,12,15,0.0021717690397053957,C,9.544645581627265e-05,12,0.0021717690397053957,(,3.694007682497613e-05,98
377,26,30,0.9662477374076843,C,3.0957007766119204e-06,26,0.9662477374076843,(,2.639212806632152e-11,98
378,33,36,3.598191688070074e-05,C,1.1327908850944368e-06,20,0.015249505639076233,2,1.8671054931473918e-05,98
379,16,19,1.901543100757408e-06,C,2.7224323275731876e-06,13,0.00123696553055197,O,3.3501023608550895e-06,99
380,21,24,4.025355136022535e-12,C,3.4027374340439565e-07,13,9.200131171382964e-05,O,2.6148588849750354e-10,99
381,35,39,2.0917221377203532e-07,C,3.941581783184489e-11,24,0.7991939187049866,),7.553303815743817e-11,99
382,41,44,6.006019461404625e-16,C,2.4540374205472048e-17,42,2.0770814538814686e-13,=,2.0770814538814686e-13,99
383,46,48,3.735506570734515e-09,N,7.585985740401688e-14,24,0.9931814074516296,),0.0,99
384,18,23,6.312972982414067e-05,C,9.036932897288352e-05,20,0.0002891768526751548,2,0.0003219956124667078,100
385,25,28,1.6672649128536674e-41,C,9.614273578742678e-29,18,0.9999998807907104,(,2.2860783146995066e-41,100
386,38,42,1.0,C,2.5853440709838724e-17,38,1.0,(,2.715704229051914e-21,100
387,44,46,2.7580990269449046e-10,S,0.1517675518989563,38,0.7652373909950256,(,0.0,100
388,18,23,1.1544008228580744e-21,C,1.9290335204036016e-24,1,0.9677104949951172,C,1.5671939551422738e-28,101
389,26,29,9.007770183509962e-15,C,2.756819075187258e-16,11,0.7592594623565674,C,6.296451177150364e-16,101
390,34,36,0.01815296709537506,C,1.9365174011909403e-05,7,0.7733190655708313,N,0.0,101
391,12,15,5.078248488388226e-09,C,1.0033791575381201e-08,10,1.0830875908141024e-05,N,4.153821175911787e-10,102
392,22,26,0.0027756704948842525,N,0.05057740956544876,9,0.6298955082893372,1,0.00028266338631510735,102
393,28,31,3.289567374054059e-08,C,1.0692660090683148e-09,29,1.14438353193691e-06,=,1.14438353193691e-06,102
394,33,35,0.05854290351271629,C,0.011604530736804008,33,0.05854290351271629,(,0.0,102
395,36,38,0.0011355739552527666,),0.0001707880583126098,36,0.0011355739552527666,(,0.0,102
396,11,17,0.0,C,0.0,0,0.0,<bos>,0.0,103
397,23,26,5.3623438134309254e-08,C,4.686777077544946e-10,23,5.3623438134309254e-08,(,2.369233698118478e-10,103
398,21,25,7.627200915294452e-08,C,5.666473512633274e-09,10,0.6092543005943298,C,6.120500807560436e-12,104
399,28,31,0.0,C,0.0,12,1.0,O,0.0,104
400,11,13,0.0010347473435103893,C,0.0015666759572923183,1,0.9706560969352722,S,0.0,105
401,15,18,5.1642977953241654e-23,C,4.4810086304359435e-21,16,1.5269627445697594e-19,=,1.5269627445697594e-19,105
402,27,31,1.9692058747522445e-11,C,1.370641474667325e-13,18,0.40031951665878296,),5.43358934235183e-11,105
403,8,11,1.148068012185588e-11,C,3.2421372444385588e-12,4,6.214805381432598e-08,C,5.009039710790475e-11,106
404,21,26,0.0001869270345196128,C,1.8357226849730068e-07,12,0.7297961115837097,N,1.9768312995438464e-05,106
405,28,31,6.935300424531145e-19,C,7.866095037705757e-21,29,7.838519821688263e-18,=,7.838519821688263e-18,106
406,34,36,0.3493497967720032,C,0.00023167159815784544,34,0.3493497967720032,(,0.0,106
407,2,4,5.941717251675346e-14,C,3.613308963317918e-19,2,5.941717251675346e-14,(,0.0,107
408,13,16,2.1007722228461034e-09,C,1.3472297889370773e-14,14,0.8156160116195679,S,0.8156160116195679,107
409,21,26,4.260062448617725e-22,N,5.966489503210326e-24,23,3.055773720820692e-19,2,3.0625320449191916e-19,107
410,29,32,5.997376096087694e-20,C,2.227109741037245e-23,17,7.791212866147988e-17,N,5.760235563683987e-19,107
411,18,22,0.00045437802327796817,C,8.213732508011162e-05,5,0.0729508250951767,N,0.0026907995343208313,108
412,31,35,0.00935912411659956,C,1.9978060663561337e-05,28,0.7787995338439941,C,9.657245669814074e-09,108
413,38,41,0.0008609250071458519,S,0.0021080367732793093,37,0.0021080367732793093,S,4.589673153532203e-06,108
414,42,44,2.321405494420329e-16,),2.1219444554652125e-16,31,0.9999148845672607,(,0.0,108
415,6,8,0.00011691864347085357,C,2.4926342234721233e-07,6,0.00011691864347085357,(,0.0,109
416,17,20,0.00041966474964283407,S,0.032670751214027405,16,0.032670751214027405,S,7.625139551237226e-05,109
417,21,24,1.2159209290985018e-05,),1.0147857210540678e-05,7,0.0008630414376966655,F,9.532503099762835e-06,109
418,28,30,1.1640537145307661e-10,C,1.3865061987416993e-07,24,0.9998329877853394,),0.0,109
419,34,36,5.34668458840315e-07,C,2.132195531245884e-10,7,1.3852654774382245e-05,F,0.0,109
420,12,15,5.776872782359388e-26,C,1.9511493147675632e-23,10,3.435380846438242e-21,C,1.0510037751462272e-26,110
421,24,29,0.30721279978752136,C,0.0023187713231891394,24,0.30721279978752136,(,0.00012769841123372316,110
422,33,35,0.2516395151615143,C,0.00499041797593236,33,0.2516395151615143,(,0.0,110
423,9,12,1.3374240603880594e-10,C,3.5829382538134225e-13,10,1.7205232794026415e-09,C,1.7205232794026415e-09,111
424,20,23,0.0,C,3.401902910625546e-37,17,1.0,N,0.0,111
425,26,28,0.0,C,0.0,17,0.9999933242797852,N,0.0,111
426,10,12,0.0,C,0.0,0,0.0,<bos>,0.0,112
427,20,23,1.0768840022086712e-18,C,1.904259085486193e-13,17,0.8799952864646912,N,2.3547823031540153e-23,112
428,25,28,1.9836945833156728e-17,N,5.088142465152098e-17,17,0.6519763469696045,N,4.0701058081202203e-17,112
429,10,15,0.05622001737356186,C,0.03480701521039009,1,0.10588551312685013,C,0.1604219228029251,113
430,17,20,6.573648988705827e-06,S,9.008631423057523e-06,18,1.3730313185078558e-05,=,1.3730313185078558e-05,113
431,21,24,1.835446942002883e-12,),2.244981700538773e-10,20,2.244981700538773e-10,),4.6596865255210673e-11,113
432,26,30,0.007901628501713276,N,0.00010706533066695556,2,0.018433507531881332,O,0.0024583465419709682,113
433,33,35,0.0,C,0.0,0,0.0,<bos>,0.0,113
434,10,12,0.0028251309413462877,N,0.1278737336397171,9,0.1278737336397171,N,0.0,114
435,19,22,2.0893345922947162e-25,C,1.9810294083108433e-30,19,2.0893345922947162e-25,(,1.3006897879690443e-28,114
436,33,37,5.530536029141331e-09,C,8.892302737339859e-20,15,0.8217028379440308,1,3.240376005865063e-20,114
437,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,115
438,9,12,2.6508531074690434e-20,C,1.6154276956373561e-21,9,2.6508531074690434e-20,(,2.250169161349701e-21,115
439,22,24,1.8617793890328196e-22,C,1.0368723840491656e-23,18,8.630817957024084e-13,N,0.0,115
440,9,11,0.030424199998378754,1,2.1623036694506936e-11,9,0.030424199998378754,(,0.0,116
441,14,17,2.5256728132527773e-12,C,1.557233453297613e-08,10,8.268830953284123e-08,O,1.6222348117600482e-11,116
442,25,29,1.8184816716684815e-12,C,1.762678197847478e-11,9,0.5567913055419922,(,5.2000823785869343e-11,116
443,7,10,7.409264852044697e-14,C,1.368929544847959e-15,1,0.9999994039535522,F,8.791492602406312e-17,117
444,14,21,3.1512074200046314e-11,C,2.907613657222169e-13,1,0.9995179176330566,F,5.948184167436921e-08,117
445,26,29,0.9999991655349731,C,7.270305191209303e-11,26,0.9999991655349731,(,7.816649237601947e-12,117
446,36,38,1.020062882162165e-06,C,4.1241433791583404e-05,32,0.7707884907722473,2,0.0,117
447,41,45,8.072865835019594e-13,C,5.457099548178239e-15,30,0.5503990054130554,S,0.010161260142922401,117
448,4,6,0.011001846753060818,S,0.00811892468482256,4,0.011001846753060818,(,0.0,118
449,7,10,2.6696723580243997e-05,),8.543443982489407e-06,8,0.0004323442408349365,=,0.0004323442408349365,118
450,19,23,2.7915027658309555e-06,C,6.358316113619367e-07,15,0.5203616619110107,C,2.1579195674803486e-07,118
451,25,27,5.633012187900022e-05,C,0.0001469281705794856,19,0.8665788173675537,(,0.0,118
452,29,31,0.0009465953917242587,N,0.07571803033351898,27,0.2814425230026245,),0.0,118
453,33,36,5.701508194603036e-14,C,1.717639139068043e-15,29,2.2141723177160344e-10,(,1.8394507989819182e-14,118
454,16,19,1.516898268066768e-23,C,8.37868479697754e-29,12,1.6117377661940554e-17,C,3.613459806166464e-27,119
455,22,25,4.1152970125112645e-30,C,6.187767438780125e-38,13,1.020471434773698e-28,N,2.5554078795427364e-40,119
456,34,39,0.9999995231628418,C,9.848338144990976e-09,34,0.9999995231628418,(,4.2845803704949503e-07,119
457,9,11,0.04239210858941078,C,0.000981721910648048,9,0.04239210858941078,(,0.0,120
458,19,22,6.2016888995947245e-21,C,6.429408006380165e-20,16,0.9999841451644897,S,1.165216269029079e-32,120
459,27,29,5.280258452700082e-09,C,5.855871787474598e-09,19,0.54400235414505,(,0.0,120
460,25,32,2.1968717670755103e-14,C,4.315871390738607e-13,16,0.0006208710838109255,S,4.277556531206983e-09,120
461,34,36,0.23998817801475525,C,0.7007849812507629,33,0.7007849812507629,C,0.0,120
462,10,12,7.564145562355407e-06,C,4.307356448407518e-06,7,0.30293864011764526,N,0.0,121
